id,manual_1_X,manual_1_Y,manual_2_X,manual_2_Y,manual_3_X,manual_3_Y,manual_4_X,manual_4_Y,manual_5_X,manual_5_Y,Gender,Race,Age
10357,269.490,278.322,339.262,280.972,351.627,321.598,315.416,391.370,345.444,383.422,1,1,2
10342,522.188,553.816,709.124,535.705,601.548,662.601,557.222,778.839,707.714,766.071,0,0,2
07705,246.411,274.486,341.742,262.101,306.700,319.246,265.065,373.305,351.135,362.160,1,0,2
07710,40.610,41.808,55.838,43.519,49.935,51.047,37.726,55.251,53.186,57.207,1,0,2
03436,293.783,288.778,447.681,276.266,363.850,363.850,346.333,486.469,432.667,476.459,1,0,2
09759,38.154,38.962,47.615,39.885,40.923,44.269,38.731,49.577,44.500,50.385,0,2,2
03423,60.550,62.057,91.341,63.102,78.597,79.418,60.460,89.758,90.023,90.018,1,0,2
05219,49.183,35.533,50.700,48.017,44.633,35.300,35.883,33.550,35.533,42.417,1,0,2
04910,124.374,138.551,177.706,138.720,150.027,165.386,136.019,189.689,168.593,189.858,0,0,1
04905,573.734,731.265,811.396,714.286,660.124,845.363,624.451,951.029,780.246,926.836,0,0,0
00554,40.642,44.975,51.074,44.012,45.778,49.630,41.765,56.049,50.272,55.407,1,0,2
00541,160.632,168.773,214.846,167.891,185.895,198.142,166.649,230.356,209.141,229.885,0,2,2
04667,534.592,558.106,751.646,511.078,563.532,643.119,546.180,809.507,695.574,795.057,1,0,2
04672,583.892,360.432,688.243,490.081,677.703,505.892,497.459,603.919,600.757,701.946,0,2,1
06883,73.572,78.547,100.454,80.815,91.939,92.014,76.593,106.662,99.790,107.068,0,2,1
06896,129.743,150.746,214.145,162.804,167.082,193.920,128.576,208.311,204.811,219.980,0,0,1
08327,191.437,258.504,250.224,247.741,183.985,300.732,216.277,352.067,272.580,325.571,1,0,2
05696,337.565,390.016,469.409,373.980,404.003,407.500,352.536,500.397,476.258,486.817,0,1,0
02048,126.667,143.478,197.696,145.159,164.043,189.518,140.999,212.899,188.695,212.528,1,2,2
05683,321.943,370.498,421.335,376.567,366.946,410.764,345.056,483.805,407.232,485.483,2,2,0
08332,273.649,292.387,347.667,249.288,353.288,312.063,297.072,367.342,380.459,313.937,0,0,3
07872,195.113,172.598,271.784,159.211,261.744,229.189,194.200,259.919,254.442,251.704,0,0,3
07867,148.604,158.209,202.397,163.783,176.480,173.937,151.968,208.295,191.066,213.308,0,0,0
11729,66.572,65.102,94.506,64.710,76.668,82.156,70.493,97.741,90.586,97.055,1,2,2
10585,265.427,280.208,383.679,285.957,324.553,368.077,272.817,415.706,350.831,414.885,0,2,4
10590,164.456,187.259,243.118,186.758,183.882,229.315,171.293,270.387,224.523,271.945,1,0,2
00709,126.576,152.847,172.288,132.356,143.390,179.119,151.271,211.169,187.000,195.932,0,2,2
03909,42.993,45.071,57.975,44.415,55.569,52.617,42.665,61.475,57.975,61.037,1,2,3
11574,90.329,97.149,121.571,95.389,105.950,107.710,95.389,128.832,119.591,127.512,1,0,2
11561,114.520,119.235,151.719,114.520,123.951,141.241,121.855,161.500,152.942,155.212,0,0,3
06126,51.113,52.851,69.652,57.341,55.748,66.031,48.871,69.914,64.774,73.257,1,0,2
06133,282.048,303.203,419.551,298.670,351.555,380.264,328.890,484.524,374.220,486.035,1,0,2
12099,82.442,87.937,114.695,84.959,99.258,107.638,83.144,112.147,108.175,109.134,0,0,1
02215,71.342,79.989,101.723,80.223,85.598,95.647,73.606,108.121,98.692,108.375,2,0,2
02200,262.669,273.140,369.133,267.139,322.611,306.407,272.197,368.279,354.897,368.976,1,2,3
04273,91.465,67.597,123.031,64.133,99.164,84.150,99.549,109.173,117.642,108.788,0,0,2
04266,328.105,343.446,447.727,338.463,375.283,415.034,337.801,453.096,440.177,454.533,0,0,1
00140,278.590,292.722,350.595,295.414,353.624,355.979,286.666,407.459,336.464,404.431,1,0,2
00155,258.754,291.005,346.361,291.722,307.995,309.894,264.624,370.765,335.102,370.417,1,0,0
11328,66.525,67.486,89.153,72.204,82.776,82.426,65.215,93.260,81.727,95.793,1,0,2
05282,102.383,103.705,137.542,114.885,120.021,126.365,96.188,137.154,123.938,146.288,1,0,1
02449,47.937,50.108,63.963,50.444,52.325,57.938,49.889,71.370,61.025,69.514,0,0,2
08733,432.983,499.763,595.759,414.201,558.195,464.286,554.021,637.496,677.147,566.542,2,0,0
10834,215.766,233.434,294.599,227.074,239.007,286.935,228.572,329.948,298.555,328.804,1,0,2
10821,751.660,596.584,960.677,606.698,950.563,748.289,774.135,898.871,958.429,894.376,0,0,3
08726,48.065,52.899,67.310,51.075,57.733,59.284,51.440,70.046,66.398,69.955,1,1,1
05297,154.340,176.938,224.554,165.639,179.359,220.519,185.008,256.836,213.255,251.994,1,0,2
10191,60.561,63.038,83.286,61.800,70.257,73.686,65.000,88.543,80.086,88.314,1,0,2
10184,296.294,340.588,431.861,328.508,356.695,426.492,326.840,482.166,418.439,477.497,1,0,2
00308,279.507,217.877,388.814,226.865,301.351,281.848,273.266,335.677,394.967,347.379,1,2,2
01814,220.268,237.472,308.362,234.265,260.569,270.612,223.894,330.951,304.428,329.026,1,2,2
01801,35.930,42.235,49.422,41.226,42.235,49.927,38.162,54.175,49.650,53.125,1,2,2
02601,43.952,46.944,62.624,47.126,52.907,54.086,44.371,60.822,59.998,60.488,0,2,1
02614,42.458,44.779,60.146,48.301,50.462,55.824,37.256,58.625,52.303,61.427,1,1,1
11160,52.355,57.874,73.744,54.819,64.183,66.943,57.677,79.560,72.364,76.603,1,0,1
11175,48.700,49.375,69.550,45.550,60.775,50.200,55.525,65.875,71.125,63.250,1,2,2
06532,294.620,301.250,441.429,336.295,349.288,407.514,294.620,449.954,385.547,472.686,1,0,1
06527,163.403,171.415,209.016,174.119,168.753,192.989,159.648,233.131,196.650,235.696,0,0,2
02860,428.898,375.570,525.397,413.661,530.476,460.641,383.188,511.430,477.148,549.522,1,0,3
10408,225.235,236.205,304.282,231.043,258.790,265.888,234.269,323.640,295.571,320.414,0,0,2
02875,167.159,170.278,226.991,174.950,194.984,213.283,159.107,227.714,221.846,234.105,1,0,2
00684,422.279,432.099,570.542,462.749,487.505,538.183,386.959,570.569,540.512,600.092,1,0,2
00691,201.067,222.977,278.752,213.324,243.897,263.794,213.706,295.570,282.344,287.883,1,1,4
09006,478.072,498.373,620.178,515.774,544.775,586.827,465.021,650.630,612.928,656.430,0,0,4
09013,558.407,633.227,838.981,653.802,659.414,704.306,575.242,848.334,762.291,874.521,2,0,0
03369,35.398,39.493,47.274,37.282,41.050,45.390,37.364,50.222,48.666,48.257,0,0,2
12114,51.385,54.333,70.359,58.821,57.742,65.478,51.647,72.460,64.760,75.164,1,1,2
12101,182.665,192.915,245.930,201.044,205.992,225.077,180.544,263.601,234.620,269.610,0,1,2
05546,220.545,224.200,300.873,239.112,252.544,269.289,208.577,302.305,284.947,316.248,0,1,0
05553,475.088,529.162,670.005,603.356,511.557,638.567,424.787,720.306,583.236,789.470,0,1,0
02398,29.984,35.453,39.719,29.109,39.609,36.875,35.125,45.516,45.844,38.734,0,0,3
03891,193.599,215.362,265.005,206.147,223.543,265.748,211.754,283.672,286.635,277.929,1,0,2
03884,184.189,209.028,252.497,187.811,229.727,233.350,206.441,266.469,275.783,244.734,0,0,3
01675,321.433,337.332,417.281,350.839,404.937,399.369,344.059,453.892,406.433,456.604,0,0,2
01660,43.536,44.370,55.108,44.057,54.068,55.505,40.617,61.051,50.209,61.572,1,0,3
03134,412.660,461.235,589.209,455.727,506.762,546.646,414.284,622.771,593.694,623.761,0,0,3
03121,97.765,99.118,130.472,104.011,121.538,119.741,98.199,140.116,124.637,145.027,1,0,2
07207,45.515,48.110,62.383,47.711,58.790,57.692,45.715,64.379,59.788,64.978,0,0,3
07212,37.835,41.996,52.091,40.378,45.695,47.237,40.224,53.556,52.014,53.401,0,0,1
08952,154.438,168.020,211.221,175.775,182.081,201.346,159.178,239.637,191.890,244.017,1,0,2
10655,376.499,404.778,516.167,397.372,447.699,486.836,395.067,543.517,498.982,542.167,0,0,3
10640,121.204,129.877,163.184,126.346,139.049,155.376,129.163,184.843,161.604,182.263,0,0,3
08947,220.743,198.522,275.062,212.513,267.655,251.195,205.106,289.053,247.080,298.106,1,0,2
01428,42.210,48.241,58.920,45.351,51.914,54.952,46.821,62.360,59.950,60.071,0,0,2
01999,262.771,308.477,356.260,280.430,318.864,325.097,287.701,396.772,381.332,373.803,1,0,3
09412,149.833,176.185,206.990,165.421,167.277,211.815,166.163,243.363,212.929,241.137,0,0,2
03768,38.658,45.293,52.122,41.976,41.585,50.951,42.951,61.293,52.122,59.732,1,0,2
09407,60.252,76.801,84.928,69.708,68.231,88.326,69.117,97.635,86.257,95.566,0,2,2
10009,164.304,171.500,214.816,162.416,177.589,193.089,172.340,236.543,206.929,232.393,0,2,2
00290,413.486,432.307,606.990,430.864,507.590,560.915,455.172,639.273,589.146,634.629,1,0,2
00285,170.967,165.799,233.556,198.529,195.658,208.865,145.127,231.834,191.064,251.931,1,0,2
01261,68.826,72.747,92.546,75.491,79.216,87.449,68.238,93.918,88.429,96.270,0,0,0
01274,101.236,101.889,131.927,108.092,102.868,119.846,94.145,137.818,123.947,143.646,0,0,2
00968,42.040,47.170,58.491,41.509,52.123,55.661,51.238,60.083,62.560,57.253,0,0,3
02799,381.370,417.029,527.971,423.633,413.067,494.952,402.501,566.272,541.178,571.555,1,2,2
05152,34.491,37.055,46.990,37.696,39.389,43.284,34.539,49.838,45.491,50.347,0,1,2
05147,159.239,168.918,219.486,175.934,206.421,199.162,151.013,236.181,213.680,232.794,0,0,4
07613,336.611,336.611,404.476,407.127,346.155,407.657,277.230,393.872,339.262,455.904,2,0,0
07606,491.123,708.246,706.649,521.456,701.860,792.860,685.895,843.947,827.982,713.035,1,0,2
10241,94.131,90.526,124.499,101.240,95.333,115.161,89.925,129.581,112.457,135.890,1,0,2
10254,116.565,118.216,151.308,121.321,128.493,148.049,115.194,164.657,144.355,168.569,1,0,2
03520,102.113,113.457,152.570,106.574,136.786,140.332,109.339,157.789,152.626,150.760,1,2,1
11948,131.141,144.489,179.944,143.655,163.260,168.265,140.735,202.052,174.105,201.635,0,0,4
03535,43.029,39.244,60.955,45.817,45.817,49.004,38.447,59.760,49.203,63.146,2,1,0
01029,37.497,45.341,51.424,47.742,43.740,54.465,38.138,55.426,49.183,57.026,0,2,2
04806,44.331,46.052,58.302,45.647,53.948,54.151,45.039,60.529,54.859,60.225,0,0,0
04813,148.319,158.622,212.659,153.927,185.856,195.368,164.072,234.606,210.401,231.002,0,0,2
03775,69.096,91.760,87.797,65.945,93.793,88.813,99.281,108.327,111.376,91.557,1,0,2
03760,371.183,465.932,578.309,378.895,460.423,421.862,451.609,631.192,621.276,569.495,2,2,0
01991,124.995,128.780,183.561,130.352,157.807,162.520,130.309,199.615,179.881,199.348,0,0,2
01984,41.285,48.798,59.549,47.762,53.591,55.793,44.005,64.860,58.513,63.824,2,1,0
07446,119.977,133.568,166.396,128.550,142.559,150.714,130.640,182.079,162.842,177.687,0,2,0
07453,327.804,323.297,438.242,351.094,396.381,396.401,317.788,458.629,396.734,474.991,1,0,2
00298,74.348,78.622,102.217,79.990,87.873,96.130,70.256,104.091,101.401,105.461,1,2,2
10014,299.384,317.314,421.443,318.924,351.590,385.134,309.259,453.765,395.954,455.468,0,0,3
10001,174.554,191.843,238.578,176.899,213.450,226.394,198.945,264.436,244.829,255.360,1,0,2
01269,188.338,210.621,246.108,197.829,211.033,243.219,207.320,280.770,265.502,267.152,0,2,3
02784,274.227,273.362,345.992,341.669,264.715,351.180,225.807,327.834,294.113,392.682,1,0,3
02791,222.324,177.547,278.615,215.288,233.838,226.162,188.422,224.883,251.749,267.740,0,0,3
00960,110.643,119.800,167.368,119.205,136.211,155.000,114.211,159.995,156.427,158.449,0,0,2
00975,214.529,219.824,290.343,220.095,211.000,250.706,200.693,310.744,248.059,316.882,1,0,2
10249,126.190,133.909,179.981,134.874,158.513,164.543,133.668,189.629,170.573,188.182,1,0,2
11940,199.056,213.111,262.306,205.444,229.722,240.583,210.556,285.944,262.944,280.833,0,0,3
09647,230.210,249.387,327.008,240.255,273.130,304.179,249.387,356.230,322.442,352.578,1,0,2
03528,62.699,58.366,85.172,64.440,74.486,75.378,56.824,82.505,78.399,86.396,1,0,2
09652,501.895,580.133,702.947,543.912,684.734,616.701,577.582,771.476,729.806,741.712,0,0,0
11955,42.604,47.124,57.910,46.405,47.124,56.061,45.069,64.279,56.369,63.765,1,0,2
05307,343.500,355.500,467.000,360.000,403.500,427.500,352.500,486.000,446.500,488.000,0,0,2
05312,42.463,44.824,55.900,44.763,51.058,52.269,43.431,60.380,52.148,60.561,1,2,2
01034,314.526,281.842,400.474,333.895,331.474,369.000,257.632,350.842,346.000,405.316,0,0,3
01021,141.243,152.344,191.012,148.829,162.890,177.691,140.318,201.743,199.893,196.193,0,0,2
00699,192.727,216.196,272.162,204.642,231.000,260.608,211.141,305.380,277.217,295.992,0,1,2
07052,171.203,160.419,202.618,180.112,196.523,188.552,151.510,194.647,182.925,219.029,0,0,3
07047,20.598,18.085,27.202,16.865,26.700,23.326,20.885,27.058,25.120,26.700,1,0,2
10400,64.008,69.281,86.490,68.171,74.065,79.981,66.248,93.020,82.970,93.769,0,0,2
02868,399.521,444.563,535.625,445.542,515.154,542.628,401.558,602.902,514.173,586.783,0,0,3
10415,88.674,93.457,121.311,93.130,104.176,113.570,94.538,129.328,119.419,129.513,1,2,2
03361,42.034,41.040,57.226,41.324,49.453,50.607,41.040,55.522,56.232,55.806,0,0,3
03374,37.770,38.012,49.419,39.711,45.051,44.565,35.585,49.419,45.779,50.876,1,0,2
02390,43.567,51.069,61.536,44.963,55.779,59.093,49.847,70.084,64.850,66.421,0,0,2
02385,52.426,56.851,72.475,58.805,60.938,65.318,51.903,77.285,69.572,78.828,1,2,3
12109,66.320,71.591,89.988,72.624,76.448,81.616,66.733,95.672,84.097,96.912,1,1,2
01668,317.070,323.187,413.930,315.031,362.279,377.141,320.255,458.531,427.185,439.420,1,0,2
03899,47.894,51.262,63.390,53.014,47.085,62.716,52.475,70.532,67.028,69.454,1,0,2
06906,460.401,548.066,706.055,546.806,585.110,689.818,488.794,757.162,678.715,764.400,1,0,2
06913,128.100,148.415,191.650,144.768,158.429,187.633,144.857,214.438,184.637,212.700,1,0,2
03129,248.028,267.319,358.122,275.197,303.206,310.926,262.397,367.176,336.294,371.588,1,2,0
09253,256.536,290.658,358.902,273.976,295.731,341.079,290.658,419.563,377.859,405.914,1,0,2
09246,154.243,163.380,207.333,161.842,194.457,214.779,141.622,256.640,200.147,252.576,0,0,3
10648,55.202,58.662,72.501,59.383,70.771,71.492,63.419,88.069,77.114,86.484,1,0,2
01420,81.419,93.026,110.150,87.226,93.896,103.903,89.719,124.741,112.513,122.199,1,0,2
01435,52.429,47.313,75.363,46.116,60.657,55.875,54.680,69.372,68.801,69.463,1,0,1
05713,38.917,41.891,53.637,42.337,44.316,51.240,41.163,55.882,52.097,56.405,1,0,2
05706,425.339,449.959,625.511,464.199,515.692,559.969,436.995,653.121,583.212,661.614,1,0,1
05972,106.127,106.886,160.208,126.620,136.678,120.928,109.922,152.428,136.488,162.864,0,2,0
05967,631.809,668.904,904.414,677.791,762.179,841.549,642.360,936.794,867.730,947.364,1,0,1
07796,54.288,54.643,77.210,61.496,67.167,67.994,48.262,75.911,69.767,81.700,1,1,3
00148,203.984,222.728,268.902,199.869,215.870,262.501,232.328,312.333,278.960,291.303,1,0,2
07783,315.450,355.498,470.450,345.115,403.793,441.552,327.316,486.024,483.057,468.967,0,0,1
11335,52.728,55.656,71.272,56.795,56.795,65.416,54.029,77.941,66.555,78.429,1,0,2
04983,436.150,452.511,590.278,480.817,460.089,559.991,409.692,628.635,532.543,652.962,1,0,2
04996,499.548,450.288,665.164,545.411,560.699,609.959,430.753,668.562,556.452,715.274,0,0,2
11320,164.738,162.850,221.362,173.703,214.284,195.409,168.041,234.574,210.037,240.708,1,1,2
06767,633.483,660.620,1019.650,641.833,838.049,706.542,706.542,963.293,1007.130,950.769,2,0,0
06772,268.447,279.111,361.861,275.698,322.192,304.277,282.949,372.951,360.155,368.686,0,0,1
10829,241.320,249.743,318.887,255.942,279.648,300.170,239.869,332.346,305.914,338.594,0,0,2
02454,50.234,53.473,73.094,52.805,63.355,66.195,51.858,74.582,69.171,73.499,1,2,2
02441,80.943,95.421,113.953,89.488,99.165,105.205,89.684,122.638,117.422,118.172,2,0,0
00315,405.408,431.217,551.299,448.182,475.572,521.058,390.798,554.885,527.878,571.136,0,0,1
00300,236.963,264.810,329.296,244.291,301.645,302.768,251.852,348.348,336.441,331.416,1,0,2
10199,39.777,41.867,52.442,43.041,44.608,49.178,37.688,55.706,49.047,56.881,0,2,2
04026,151.365,154.522,208.333,159.083,174.622,190.321,151.131,212.875,204.238,216.647,1,0,2
09597,46.102,47.806,60.612,47.317,51.482,57.371,50.141,64.385,61.542,63.694,1,0,1
09582,109.456,518.802,228.188,512.863,171.875,578.449,123.694,640.574,214.115,634.395,1,0,1
04033,75.312,76.882,101.304,81.156,83.686,91.535,74.963,106.101,91.361,109.067,0,0,2
01809,108.245,137.693,151.319,113.080,134.177,149.121,132.419,177.251,173.735,152.637,1,0,3
08566,47.578,51.783,66.623,51.603,57.418,63.418,50.970,71.299,62.702,71.299,1,0,1
08573,81.231,88.713,111.415,90.003,95.936,103.418,80.797,119.880,109.093,121.734,0,0,4
02609,177.094,190.158,244.184,187.796,199.804,241.434,187.390,274.406,246.519,271.977,1,2,4
11168,92.049,92.437,121.837,96.582,111.605,108.497,92.696,129.090,115.361,131.809,0,0,2
07382,216.048,265.070,325.654,242.872,277.557,296.981,247.496,414.448,344.153,394.562,1,2,2
00549,52.721,53.752,74.716,56.158,64.234,66.468,49.640,72.402,70.591,75.746,1,2,2
07397,146.569,142.329,195.092,123.014,187.084,162.116,164.000,190.382,214.408,176.720,0,0,3
02040,518.450,541.162,916.412,550.050,679.412,799.887,501.662,832.475,870.000,863.087,1,0,1
02055,251.028,279.844,338.531,260.527,309.263,309.771,261.758,354.845,342.786,336.555,1,0,1
11721,99.631,111.327,144.370,106.943,127.540,127.540,110.632,158.398,144.113,154.491,0,0,0
09826,154.324,168.111,220.751,166.440,190.627,215.822,164.446,241.534,216.447,237.871,1,0,2
09833,29.691,30.303,37.757,29.997,38.165,36.327,34.490,42.760,39.084,42.556,1,2,2
11734,145.559,151.974,193.899,148.538,170.073,180.153,153.807,213.372,193.441,210.623,0,0,3
06373,156.968,161.083,214.192,170.772,185.142,203.277,152.746,220.480,197.573,229.260,1,0,2
06366,339.782,362.476,468.292,371.216,398.720,423.582,335.730,514.847,441.093,517.278,0,0,2
09183,388.571,413.382,530.344,395.076,494.891,502.040,403.342,574.981,528.009,561.453,1,0,3
04432,74.168,57.424,92.933,51.659,95.381,61.654,89.534,85.794,102.045,78.994,0,0,3
04427,96.164,98.895,132.403,98.790,114.546,117.487,100.156,149.839,131.667,147.423,0,0,2
09196,218.478,238.590,296.183,227.723,258.446,289.696,225.112,315.828,300.142,310.981,1,0,3
00701,226.966,203.180,283.187,220.118,209.667,243.544,207.865,313.820,248.589,327.875,1,0,2
00714,532.562,616.540,794.056,617.635,662.887,797.795,545.386,915.030,780.614,899.909,0,0,2
10598,219.244,237.923,308.705,237.923,272.331,283.145,231.809,336.174,295.953,335.867,1,0,2
11569,83.876,90.666,116.902,88.197,99.000,107.643,90.358,127.706,113.353,126.471,0,0,1
03914,170.574,178.375,221.563,174.760,210.895,202.703,180.610,240.475,219.948,237.279,0,0,2
03901,389.180,470.153,568.792,408.319,514.320,552.598,451.014,637.006,626.700,582.043,0,0,2
08172,63.753,68.021,86.246,68.425,74.808,82.620,67.266,91.240,83.697,92.048,1,0,2
02208,232.995,252.486,319.623,272.915,255.404,285.464,212.881,325.787,294.261,348.515,1,0,3
08167,195.304,210.011,275.522,210.011,202.435,244.772,191.739,301.370,256.640,298.007,1,0,2
12091,469.701,416.102,616.811,443.472,574.617,534.703,436.629,629.356,558.651,620.232,1,0,3
12084,45.379,46.710,58.692,46.858,52.775,54.550,45.527,62.686,57.065,62.095,1,0,3
01887,129.024,132.970,171.991,132.093,163.222,157.961,127.865,177.138,169.799,178.129,1,0,3
01892,151.777,156.477,194.747,153.390,198.846,192.884,138.486,223.064,191.767,218.966,1,0,1
03663,125.700,144.884,187.730,165.987,144.884,184.532,114.509,182.294,165.348,201.479,0,2,0
09519,270.162,288.245,375.924,278.816,335.540,329.280,293.809,391.181,367.533,375.880,0,0,2
03676,252.423,258.046,342.046,281.171,291.931,316.507,235.325,341.552,320.697,359.085,0,0,3
10102,162.927,174.388,224.854,183.216,184.706,217.189,159.211,237.593,208.214,243.838,1,0,2
10117,287.458,322.012,390.561,294.146,320.897,366.597,311.423,441.834,396.692,422.328,0,0,2
07550,185.305,202.713,252.680,191.583,217.733,235.840,205.936,282.984,258.673,275.993,1,0,2
07545,141.113,142.285,209.098,142.239,171.150,181.335,149.797,221.104,193.468,221.071,1,0,2
00876,38.967,43.234,51.622,43.234,45.294,47.502,38.967,52.947,50.445,53.241,0,0,3
00863,369.252,395.102,511.675,387.786,439.488,479.971,366.813,523.869,505.822,530.697,0,0,2
